state,zipcode,zipproviders,
NM,87024,2,
NM,87025,2,
NM,87026,2,
NM,87028,2,
NM,87029,2,
NM,87031,4,
NM,87035,6,
NM,87036,2,
NM,87041,2,
NM,87042,2,
NM,87043,2,
NM,87044,2,
NM,87045,2,
NM,87046,2,
NM,87047,4,
NM,87048,8,
NM,87052,2,
NM,87053,2,
NM,87056,2,
NM,87059,4,
NM,87060,2,
NM,87062,2,
NM,87063,2,
NM,87068,2,
NM,87083,2,
NM,87102,8,
NM,87104,8,
NM,87105,6,
NM,87106,7,
NM,87107,8,
NM,87108,7,
NM,87109,7,
NM,87110,8,
NM,87111,8,
NM,87112,7,
NM,87113,6,
NM,87114,7,
NM,87116,2,
NM,87117,2,
NM,87118,5,
NM,87120,6,
NM,87121,4,
NM,87122,8,
NM,87123,8,
NM,87124,9,
NM,87131,2,
NM,87144,4,
NM,87301,4,
NM,87312,2,
NM,87313,2,
NM,87315,2,
NM,87320,2,
NM,87321,2,
NM,87323,2,
NM,87325,2,
NM,87327,2,
NM,87328,2,
NM,87401,6,
NM,87402,5,
NM,87410,4,
NM,87412,2,
NM,87413,2,
NM,87415,2,
NM,87416,2,
NM,87417,2,
NM,87418,2,
NM,87419,2,
NM,87420,2,
NM,87421,2,
NM,87501,8,
NM,87505,8,
NM,87506,5,
NM,87507,8,
NM,87508,5,
NM,87510,2,
NM,87513,2,
NM,87514,2,
NM,87520,2,
NM,87521,2,
NM,87522,2,
NM,87524,2,
NM,87527,2,
NM,87528,2,
NM,87530,2,
NM,87531,2,
NM,87532,4,
NM,87535,2,
NM,87537,2,
NM,87539,2,
NM,87540,2,
NM,87544,8,
NM,87549,2,
NM,87552,2,
NM,87553,2,
NM,87556,2,
NM,87557,2,
NM,87560,2,
NM,87564,2,
NM,87565,2,
NM,87566,2,
NM,87567,2,
NM,87571,4,
NM,87573,2,
NM,87575,2,
NM,87579,2,
NM,87580,2,
NM,87581,2,
NM,87701,5,
NM,87711,2,
NM,87713,2,
NM,87714,2,
NM,87718,2,
NM,87722,2,
NM,87731,2,
NM,87732,2,
NM,87733,2,
NM,87734,2,
NM,87740,4,
NM,87742,2,
NM,87743,2,
NM,87745,2,
NM,87746,2,
NM,87747,2,
NM,87750,2,
NM,87752,2,
NM,87801,4,
NM,87821,2,
NM,87823,2,
NM,87825,2,
NM,87827,2,
NM,87829,2,
NM,87830,2,
NM,87901,2,
NM,87930,2,
NM,87931,2,
NM,87937,2,
NM,87940,2,
NM,87941,2,
NM,87942,2,
NM,87943,2,
NM,88001,7,
NM,88002,2,
NM,88003,2,
NM,88005,8,
NM,88007,2,
NM,88008,2,
NM,88011,8,
NM,88012,5,
NM,88020,2,
NM,88021,2,
NM,88023,2,
NM,88025,2,
NM,88030,2,
NM,88039,2,
NM,88041,2,
NM,88042,2,
NM,88043,2,
NM,88044,2,
NM,88045,2,
NM,88047,2,
NM,88048,2,
NM,88049,2,
NM,88061,2,
NM,88063,2,
NM,88072,2,
NM,88081,2,
NM,88101,2,
NM,88103,2,
NM,88112,2,
NM,88113,2,
NM,88116,2,
NM,88118,2,
NM,88119,2,
NM,88120,2,
NM,88121,2,
NM,88124,2,
NM,88130,2,
NM,88133,2,
NM,88135,2,
NM,88136,2,
NM,88201,5,
NM,88203,4,
NM,88210,4,
NM,88220,6,
NM,88230,4,
NM,88231,2,
NM,88232,2,
NM,88240,6,
NM,88242,2,
NM,88250,2,
NM,88252,2,
NM,88253,2,
NM,88256,2,
NM,88260,2,
NM,88264,2,
NM,88265,2,
NM,88267,2,
NM,88301,2,
NM,88310,7,
NM,88314,2,
NM,88316,2,
NM,88317,2,
NM,88321,2,
NM,88324,2,
NM,88330,2,
NM,88336,2,
NM,88337,2,
NM,88338,2,
NM,88339,2,
NM,88341,2,
NM,88344,2,
NM,88345,5,
NM,88346,4,
NM,88347,2,
NM,88348,2,
NM,88351,2,
NM,88352,2,
NM,88353,2,
NM,88354,2,
NM,88401,4,
NM,88410,2,
NM,88411,2,
NM,88415,2,
NM,88416,2,
NM,88419,2,
NM,88426,2,
NM,88427,2,
NM,88430,2,
NM,88431,2,
NM,88434,2,
NM,88435,2,
NM,88439,2,
NV,89001,2,
NV,89005,2,
NV,89008,2,
NV,89011,2,
NV,89012,5,
NV,89013,2,
NV,89014,7,
NV,89015,4,
NV,89017,2,
NV,89018,2,
NV,89019,2,
NV,89020,2,
NV,89027,4,
NV,89029,2,
NV,89030,6,
NV,89031,6,
NV,89032,5,
NV,89033,2,
NV,89040,2,
NV,89041,2,
NV,89043,2,
NV,89045,2,
NV,89046,2,
NV,89047,2,
NV,89048,2,
NV,89049,2,
NV,89052,4,
NV,89060,2,
NV,89061,2,
NV,89074,5,
NV,89084,2,
NV,89101,9,
NV,89102,9,
NV,89103,8,
NV,89104,8,
NV,89106,8,
NV,89107,6,
NV,89108,5,
NV,89109,8,
NV,89110,6,
NV,89113,5,
NV,89115,7,
NV,89117,9,
NV,89118,8,
NV,89119,9,
NV,89120,7,
NV,89121,6,
NV,89122,7,
NV,89123,5,
NV,89124,4,
NV,89128,8,
NV,89129,6,
NV,89130,7,
NV,89131,5,
NV,89134,6,
NV,89135,6,
NV,89138,2,
NV,89139,6,
NV,89141,4,
NV,89142,4,
NV,89143,4,
NV,89144,6,
NV,89145,4,
NV,89146,7,
NV,89147,6,
NV,89148,5,
NV,89149,5,
NV,89154,2,
NV,89156,4,
NV,89191,2,
NV,89301,2,
NV,89310,2,
NV,89311,2,
NV,89316,2,
NV,89317,2,
NV,89403,4,
NV,89404,2,
NV,89405,2,
NV,89406,4,
NV,89408,2,
NV,89409,2,
NV,89410,4,
NV,89412,2,
NV,89413,6,
NV,89414,2,
NV,89415,2,
NV,89418,2,
NV,89419,2,
NV,89420,2,
NV,89423,4,
NV,89425,2,
NV,89426,2,
NV,89427,2,
NV,89429,2,
NV,89430,2,
NV,89431,6,
NV,89433,5,
NV,89434,6,
NV,89436,6,
NV,89440,2,
NV,89442,2,
NV,89444,2,
NV,89445,2,
NV,89447,2,
NV,89451,5,
NV,89460,2,
NV,89501,6,
NV,89502,6,
NV,89503,6,
NV,89506,5,
NV,89509,5,
NV,89510,4,
NV,89511,6,
NV,89512,6,
NV,89521,6,
NV,89523,6,
NV,89701,6,
NV,89703,5,
NV,89704,2,
NV,89705,4,
NV,89706,6,
NV,89801,2,
NV,89815,2,
NV,89820,2,
NV,89821,2,
NV,89822,2,
NV,89823,2,
NV,89825,2,
NV,89831,2,
NV,89833,2,
NV,89834,2,
NV,89835,2,
NY,06390,2,
NY,10001,15,
NY,10002,12,
NY,10003,15,
NY,10004,15,
NY,10005,13,
NY,10006,12,
NY,10007,15,
NY,10009,13,
NY,10010,15,
NY,10011,17,
NY,10012,13,
NY,10013,14,
NY,10014,13,
NY,10016,16,
NY,10017,18,
NY,10018,15,
NY,10019,16,
NY,10020,13,
NY,10021,15,
NY,10022,17,
NY,10023,14,
NY,10024,14,
NY,10025,14,
NY,10026,11,
NY,10027,13,
NY,10028,14,
NY,10029,13,
NY,10030,9,
NY,10031,9,
NY,10032,10,
NY,10033,12,
NY,10034,8,
NY,10035,13,
NY,10036,16,
NY,10037,8,
NY,10038,14,
NY,10039,8,
NY,10040,10,
NY,10044,9,
NY,10128,14,
NY,10280,10,
NY,10301,12,
NY,10302,9,
NY,10303,9,
NY,10304,11,
NY,10305,11,
NY,10306,12,
NY,10307,5,
NY,10308,10,
NY,10309,11,
NY,10310,8,
NY,10312,11,
NY,10314,12,
NY,10451,10,
NY,10452,11,
NY,10453,11,
NY,10454,10,
NY,10455,11,
NY,10456,11,
NY,10457,11,
NY,10458,11,
NY,10459,8,
NY,10460,12,
NY,10461,13,
NY,10462,11,
NY,10463,14,
NY,10464,4,
NY,10465,12,
NY,10466,11,
NY,10467,11,
NY,10468,10,
NY,10469,11,
NY,10470,7,
NY,10471,12,
NY,10472,10,
NY,10473,9,
NY,10474,9,
NY,10475,8,
NY,10501,5,
NY,10502,10,
NY,10504,8,
NY,10505,4,
NY,10506,9,
NY,10507,5,
NY,10509,8,
NY,10510,13,
NY,10511,5,
NY,10512,8,
NY,10514,8,
NY,10516,6,
NY,10518,5,
NY,10520,11,
NY,10522,11,
NY,10523,12,
NY,10524,6,
NY,10526,4,
NY,10527,2,
NY,10528,14,
NY,10530,12,
NY,10532,12,
NY,10533,10,
NY,10535,7,
NY,10536,8,
NY,10537,2,
NY,10538,14,
NY,10541,8,
NY,10543,12,
NY,10546,7,
NY,10547,6,
NY,10548,4,
NY,10549,13,
NY,10550,14,
NY,10552,10,
NY,10553,10,
NY,10560,5,
NY,10562,14,
NY,10566,9,
NY,10567,6,
NY,10570,13,
NY,10573,12,
NY,10576,7,
NY,10577,10,
NY,10578,2,
NY,10579,5,
NY,10580,15,
NY,10583,15,
NY,10588,2,
NY,10589,9,
NY,10590,5,
NY,10591,14,
NY,10594,12,
NY,10595,11,
NY,10597,5,
NY,10598,14,
NY,10601,15,
NY,10603,14,
NY,10604,16,
NY,10605,14,
NY,10606,14,
NY,10607,12,
NY,10701,15,
NY,10703,11,
NY,10704,12,
NY,10705,12,
NY,10706,11,
NY,10707,10,
NY,10708,12,
NY,10709,9,
NY,10710,12,
NY,10801,13,
NY,10803,12,
NY,10804,12,
NY,10805,9,
NY,10901,14,
NY,10911,2,
NY,10913,6,
NY,10916,6,
NY,10917,5,
NY,10918,7,
NY,10919,2,
NY,10920,7,
NY,10921,5,
NY,10923,4,
NY,10924,6,
NY,10925,4,
NY,10926,2,
NY,10927,4,
NY,10928,5,
NY,10930,4,
NY,10931,7,
NY,10940,10,
NY,10941,5,
NY,10950,8,
NY,10952,11,
NY,10954,15,
NY,10956,15,
NY,10958,5,
NY,10960,10,
NY,10962,8,
NY,10963,4,
NY,10964,2,
NY,10965,14,
NY,10968,5,
NY,10969,2,
NY,10970,9,
NY,10973,5,
NY,10974,4,
NY,10975,4,
NY,10976,2,
NY,10977,14,
NY,10980,6,
NY,10983,6,
NY,10984,4,
NY,10985,2,
NY,10986,4,
NY,10987,6,
NY,10989,9,
NY,10990,8,
NY,10992,4,
NY,10993,6,
NY,10994,12,
NY,10996,4,
NY,10998,2,
NY,11001,14,
NY,11003,10,
NY,11004,10,
NY,11005,4,
NY,11010,11,
NY,11020,8,
NY,11021,14,
NY,11023,10,
NY,11024,8,
NY,11030,13,
NY,11040,13,
NY,11042,9,
NY,11050,16,
NY,11096,6,
NY,11101,13,
NY,11102,14,
NY,11103,12,
NY,11104,11,
NY,11105,10,
NY,11106,12,
NY,11109,4,
NY,11201,13,
NY,11203,11,
NY,11204,13,
NY,11205,12,
NY,11206,12,
NY,11207,10,
NY,11208,9,
NY,11209,14,
NY,11210,13,
NY,11211,13,
NY,11212,10,
NY,11213,12,
NY,11214,11,
NY,11215,13,
NY,11216,10,
NY,11217,14,
NY,11218,11,
NY,11219,14,
NY,11220,13,
NY,11221,11,
NY,11222,12,
NY,11223,14,
NY,11224,10,
NY,11225,8,
NY,11226,12,
NY,11228,11,
NY,11229,11,
NY,11230,11,
NY,11231,13,
NY,11232,12,
NY,11233,8,
NY,11234,14,
NY,11235,13,
NY,11236,11,
NY,11237,12,
NY,11238,15,
NY,11239,4,
NY,11251,2,
NY,11354,15,
NY,11355,12,
NY,11356,11,
NY,11357,11,
NY,11358,12,
NY,11359,2,
NY,11360,10,
NY,11361,13,
NY,11362,12,
NY,11363,10,
NY,11364,9,
NY,11365,12,
NY,11366,12,
NY,11367,11,
NY,11368,13,
NY,11369,7,
NY,11370,10,
NY,11371,4,
NY,11372,12,
NY,11373,13,
NY,11374,12,
NY,11375,13,
NY,11377,11,
NY,11378,13,
NY,11379,11,
NY,11385,11,
NY,11411,8,
NY,11412,9,
NY,11413,14,
NY,11414,10,
NY,11415,12,
NY,11416,10,
NY,11417,10,
NY,11418,13,
NY,11419,10,
NY,11420,9,
NY,11421,10,
NY,11422,8,
NY,11423,12,
NY,11426,10,
NY,11427,9,
NY,11428,10,
NY,11429,10,
NY,11430,10,
NY,11432,12,
NY,11433,10,
NY,11434,11,
NY,11435,11,
NY,11436,8,
NY,11501,14,
NY,11507,9,
NY,11509,2,
NY,11510,11,
NY,11514,11,
NY,11516,9,
NY,11518,9,
NY,11520,15,
NY,11530,16,
NY,11542,13,
NY,11545,7,
NY,11548,10,
NY,11550,14,
NY,11552,13,
NY,11553,12,
NY,11554,14,
NY,11557,10,
NY,11558,5,
NY,11559,9,
NY,11560,9,
NY,11561,6,
NY,11563,14,
NY,11565,8,
NY,11566,12,
NY,11568,9,
NY,11570,12,
NY,11572,12,
NY,11575,7,
NY,11576,12,
NY,11577,9,
NY,11579,8,
NY,11580,12,
NY,11581,12,
NY,11590,14,
NY,11596,11,
NY,11598,10,
NY,11691,10,
NY,11692,2,
NY,11693,5,
NY,11694,4,
NY,11697,4,
NY,11701,13,
NY,11702,11,
NY,11703,9,
NY,11704,14,
NY,11705,11,
NY,11706,15,
NY,11709,6,
NY,11710,12,
NY,11713,6,
NY,11714,13,
NY,11715,7,
NY,11716,14,
NY,11717,14,
NY,11718,8,
NY,11719,4,
NY,11720,10,
NY,11721,5,
NY,11722,10,
NY,11724,4,
NY,11725,13,
NY,11726,9,
NY,11727,6,
NY,11729,14,
NY,11730,5,
NY,11731,13,
NY,11732,7,
NY,11733,11,
NY,11735,15,
NY,11738,7,
NY,11740,9,
NY,11741,10,
NY,11742,10,
NY,11743,14,
NY,11746,14,
NY,11747,14,
NY,11749,8,
NY,11751,9,
NY,11752,5,
NY,11753,13,
NY,11754,7,
NY,11755,10,
NY,11756,13,
NY,11757,14,
NY,11758,15,
NY,11762,11,
NY,11763,8,
NY,11764,4,
NY,11765,4,
NY,11766,8,
NY,11767,9,
NY,11768,10,
NY,11769,11,
NY,11770,2,
NY,11771,10,
NY,11772,12,
NY,11776,10,
NY,11777,10,
NY,11778,4,
NY,11779,14,
NY,11780,8,
NY,11782,11,
NY,11783,12,
NY,11784,6,
NY,11786,5,
NY,11787,14,
NY,11788,12,
NY,11789,2,
NY,11790,9,
NY,11791,14,
NY,11792,4,
NY,11793,11,
NY,11794,2,
NY,11795,13,
NY,11796,5,
NY,11797,12,
NY,11798,8,
NY,11801,14,
NY,11803,16,
NY,11804,7,
NY,11901,10,
NY,11933,6,
NY,11934,4,
NY,11935,5,
NY,11937,7,
NY,11939,2,
NY,11940,4,
NY,11941,2,
NY,11942,4,
NY,11944,4,
NY,11946,5,
NY,11948,4,
NY,11949,4,
NY,11950,4,
NY,11951,4,
NY,11952,5,
NY,11953,6,
NY,11954,4,
NY,11955,4,
NY,11957,2,
NY,11958,2,
NY,11961,4,
NY,11963,5,
NY,11964,2,
NY,11965,2,
NY,11967,5,
NY,11968,6,
NY,11971,5,
NY,11976,4,
NY,11977,6,
NY,11978,6,
NY,11980,5,
NY,12007,2,
NY,12008,2,
NY,12009,8,
NY,12010,9,
NY,12015,5,
NY,12017,2,
NY,12018,5,
NY,12019,6,
NY,12020,8,
NY,12022,2,
NY,12023,4,
NY,12024,2,
NY,12025,2,
NY,12027,6,
NY,12028,5,
NY,12029,2,
NY,12032,2,
NY,12033,8,
NY,12035,2,
NY,12036,2,
NY,12037,4,
NY,12041,4,
NY,12042,4,
NY,12043,6,
NY,12046,2,
NY,12047,7,
NY,12051,4,
NY,12052,6,
NY,12053,6,
NY,12054,10,
NY,12056,4,
NY,12057,5,
NY,12058,2,
NY,12059,4,
NY,12060,2,
NY,12061,8,
NY,12062,2,
NY,12064,2,
NY,12065,10,
NY,12066,4,
NY,12067,6,
NY,12068,4,
NY,12070,2,
NY,12071,2,
NY,12072,2,
NY,12074,5,
NY,12075,5,
NY,12076,4,
NY,12077,7,
NY,12078,5,
NY,12083,6,
NY,12084,5,
NY,12086,2,
NY,12087,2,
NY,12090,7,
NY,12092,4,
NY,12093,2,
NY,12094,2,
NY,12095,6,
NY,12106,5,
NY,12108,2,
NY,12110,12,
NY,12115,2,
NY,12116,2,
NY,12117,4,
NY,12118,6,
NY,12120,2,
NY,12121,5,
NY,12122,4,
NY,12123,5,
NY,12125,2,
NY,12130,2,
NY,12131,2,
NY,12134,2,
NY,12136,2,
NY,12137,4,
NY,12138,2,
NY,12139,2,
NY,12140,4,
NY,12143,2,
NY,12144,8,
NY,12147,4,
NY,12148,5,
NY,12149,5,
NY,12150,2,
NY,12151,5,
NY,12153,2,
NY,12154,5,
NY,12155,4,
NY,12156,4,
NY,12157,5,
NY,12158,8,
NY,12159,7,
NY,12160,2,
NY,12164,2,
NY,12165,2,
NY,12166,2,
NY,12167,7,
NY,12168,2,
NY,12170,6,
NY,12173,5,
NY,12175,2,
NY,12176,2,
NY,12180,8,
NY,12182,6,
NY,12183,5,
NY,12184,7,
NY,12185,2,
NY,12186,6,
NY,12187,6,
NY,12188,5,
NY,12189,7,
NY,12190,2,
NY,12192,2,
NY,12193,6,
NY,12194,2,
NY,12196,7,
NY,12197,4,
NY,12198,5,
NY,12202,8,
NY,12203,11,
NY,12204,8,
NY,12205,12,
NY,12206,11,
NY,12207,10,
NY,12208,8,
NY,12209,6,
NY,12210,10,
NY,12211,7,
NY,12302,11,
NY,12303,8,
NY,12304,9,
NY,12305,9,
NY,12306,8,
NY,12307,6,
NY,12308,8,
NY,12309,9,
NY,12401,9,
NY,12404,6,
NY,12405,4,
NY,12406,2,
NY,12407,4,
NY,12409,5,
NY,12410,4,
NY,12411,2,
NY,12412,2,
NY,12413,6,
NY,12414,10,
NY,12416,2,
NY,12418,2,
NY,12419,2,
NY,12421,4,
NY,12422,4,
NY,12423,2,
NY,12424,2,
NY,12427,2,
NY,12428,8,
NY,12430,6,
NY,12431,2,
NY,12433,2,
NY,12435,2,
NY,12439,4,
NY,12440,4,
NY,12442,6,
NY,12443,6,
NY,12444,2,
NY,12446,8,
NY,12448,2,
NY,12449,5,
NY,12450,2,
NY,12451,4,
NY,12454,2,
NY,12455,4,
NY,12456,2,
NY,12457,6,
NY,12458,5,
NY,12460,2,
NY,12461,2,
NY,12463,2,
NY,12464,5,
NY,12465,4,
NY,12466,2,
NY,12468,4,
NY,12469,2,
NY,12470,2,
NY,12472,5,
NY,12473,5,
NY,12474,8,
NY,12477,7,
NY,12480,2,
NY,12481,6,
NY,12482,5,
NY,12484,6,
NY,12485,5,
NY,12486,2,
NY,12487,5,
NY,12491,4,
NY,12492,2,
NY,12494,2,
NY,12495,2,
NY,12496,7,
NY,12498,7,
NY,12501,7,
NY,12502,6,
NY,12503,2,
NY,12507,2,
NY,12508,8,
NY,12513,7,
NY,12514,4,
NY,12515,2,
NY,12516,2,
NY,12517,2,
NY,12518,7,
NY,12520,4,
NY,12521,8,
NY,12522,6,
NY,12523,5,
NY,12524,10,
NY,12525,11,
NY,12526,5,
NY,12528,9,
NY,12529,4,
NY,12531,4,
NY,12533,8,
NY,12534,10,
NY,12538,11,
NY,12540,10,
NY,12542,7,
NY,12543,2,
NY,12545,5,
NY,12546,4,
NY,12547,5,
NY,12548,6,
NY,12549,7,
NY,12550,9,
NY,12553,9,
NY,12561,9,
NY,12563,5,
NY,12564,6,
NY,12566,4,
NY,12567,4,
NY,12569,7,
NY,12570,7,
NY,12571,2,
NY,12572,7,
NY,12575,7,
NY,12577,2,
NY,12578,5,
NY,12580,6,
NY,12581,5,
NY,12582,2,
NY,12583,2,
NY,12585,4,
NY,12586,6,
NY,12589,8,
NY,12590,10,
NY,12592,4,
NY,12594,5,
NY,12601,12,
NY,12603,11,
NY,12604,2,
NY,12701,7,
NY,12719,2,
NY,12720,2,
NY,12721,4,
NY,12723,6,
NY,12725,4,
NY,12726,5,
NY,12727,2,
NY,12729,2,
NY,12732,2,
NY,12733,2,
NY,12734,4,
NY,12736,2,
NY,12737,2,
NY,12738,2,
NY,12740,4,
NY,12741,2,
NY,12742,2,
NY,12743,2,
NY,12745,2,
NY,12746,2,
NY,12747,2,
NY,12748,6,
NY,12750,2,
NY,12751,2,
NY,12752,2,
NY,12754,6,
NY,12758,6,
NY,12759,4,
NY,12760,2,
NY,12762,2,
NY,12763,4,
NY,12764,2,
NY,12765,2,
NY,12766,2,
NY,12768,5,
NY,12770,2,
NY,12771,6,
NY,12775,2,
NY,12776,5,
NY,12777,2,
NY,12779,2,
NY,12780,2,
NY,12782,2,
NY,12783,5,
NY,12786,4,
NY,12787,2,
NY,12788,5,
NY,12789,4,
NY,12790,5,
NY,12791,4,
NY,12792,2,
NY,12801,8,
NY,12803,7,
NY,12804,9,
NY,12808,2,
NY,12809,6,
NY,12810,2,
NY,12812,2,
NY,12814,5,
NY,12815,2,
NY,12816,7,
NY,12817,4,
NY,12819,2,
NY,12821,2,
NY,12822,2,
NY,12823,2,
NY,12824,4,
NY,12827,6,
NY,12828,8,
NY,12831,7,
NY,12832,8,
NY,12833,5,
NY,12834,7,
NY,12835,2,
NY,12836,4,
NY,12837,2,
NY,12838,2,
NY,12839,8,
NY,12842,4,
NY,12843,2,
NY,12844,2,
NY,12845,9,
NY,12846,4,
NY,12847,2,
NY,12849,2,
NY,12850,5,
NY,12851,2,
NY,12852,2,
NY,12853,2,
NY,12855,2,
NY,12857,2,
NY,12858,2,
NY,12859,5,
NY,12860,4,
NY,12861,2,
NY,12863,2,
NY,12865,5,
NY,12866,10,
NY,12870,6,
NY,12871,6,
NY,12872,2,
NY,12873,5,
NY,12878,2,
NY,12883,7,
NY,12885,6,
NY,12886,2,
NY,12887,6,
NY,12901,10,
NY,12903,4,
NY,12910,2,
NY,12911,2,
NY,12912,2,
NY,12913,4,
NY,12914,4,
NY,12916,6,
NY,12917,4,
NY,12918,4,
NY,12919,2,
NY,12920,7,
NY,12921,2,
NY,12923,2,
NY,12924,2,
NY,12926,5,
NY,12928,2,
NY,12930,2,
NY,12932,7,
NY,12934,2,
NY,12935,6,
NY,12936,2,
NY,12937,5,
NY,12941,4,
NY,12942,4,
NY,12943,4,
NY,12944,4,
NY,12945,2,
NY,12946,8,
NY,12949,2,
NY,12950,2,
NY,12952,2,
NY,12953,7,
NY,12955,4,
NY,12956,2,
NY,12957,2,
NY,12958,2,
NY,12959,2,
NY,12960,2,
NY,12961,2,
NY,12962,6,
NY,12964,2,
NY,12965,2,
NY,12966,4,
NY,12967,2,
NY,12969,2,
NY,12970,2,
NY,12972,6,
NY,12973,2,
NY,12974,5,
NY,12978,2,
NY,12979,2,
NY,12980,4,
NY,12981,6,
NY,12983,6,
NY,12985,4,
NY,12986,6,
NY,12987,2,
NY,12989,2,
NY,12992,7,
NY,12993,2,
NY,12996,6,
NY,12997,2,
NY,13021,11,
NY,13026,5,
NY,13027,9,
NY,13028,2,
NY,13029,4,
NY,13030,4,
NY,13031,9,
NY,13032,8,
NY,13033,5,
NY,13034,4,
NY,13035,4,
NY,13036,5,
NY,13037,7,
NY,13039,11,
NY,13040,2,
NY,13041,6,
NY,13042,4,
NY,13044,6,
NY,13045,9,
NY,13052,2,
NY,13053,4,
NY,13054,5,
NY,13057,12,
NY,13060,7,
NY,13061,5,
NY,13063,4,
NY,13066,10,
NY,13068,4,
NY,13069,5,
NY,13071,5,
NY,13072,2,
NY,13073,6,
NY,13074,5,
NY,13076,4,
NY,13077,6,
NY,13078,7,
NY,13080,5,
NY,13081,2,
NY,13082,5,
NY,13083,2,
NY,13084,6,
NY,13088,11,
NY,13090,9,
NY,13092,4,
NY,13101,5,
NY,13103,2,
NY,13104,8,
NY,13108,5,
NY,13110,4,
NY,13111,2,
NY,13112,6,
NY,13114,7,
NY,13116,5,
NY,13118,4,
NY,13120,6,
NY,13122,5,
NY,13124,2,
NY,13126,8,
NY,13131,6,
NY,13132,2,
NY,13135,5,
NY,13136,2,
NY,13140,5,
NY,13141,2,
NY,13142,2,
NY,13143,6,
NY,13144,2,
NY,13145,2,
NY,13146,5,
NY,13147,2,
NY,13148,6,
NY,13152,8,
NY,13155,2,
NY,13156,2,
NY,13158,2,
NY,13159,8,
NY,13160,6,
NY,13164,4,
NY,13165,8,
NY,13166,7,
NY,13167,4,
NY,13202,12,
NY,13203,10,
NY,13204,11,
NY,13205,10,
NY,13206,12,
NY,13207,6,
NY,13208,10,
NY,13209,9,
NY,13210,13,
NY,13211,7,
NY,13212,11,
NY,13214,8,
NY,13215,7,
NY,13219,6,
NY,13224,5,
NY,13244,2,
NY,13301,2,
NY,13302,2,
NY,13303,2,
NY,13304,2,
NY,13308,7,
NY,13309,5,
NY,13310,2,
NY,13314,2,
NY,13315,2,
NY,13316,7,
NY,13317,5,
NY,13318,2,
NY,13319,2,
NY,13320,6,
NY,13322,2,
NY,13323,9,
NY,13324,2,
NY,13325,2,
NY,13326,7,
NY,13327,5,
NY,13328,2,
NY,13329,4,
NY,13331,2,
NY,13332,5,
NY,13333,2,
NY,13334,2,
NY,13335,5,
NY,13337,4,
NY,13338,2,
NY,13339,4,
NY,13340,7,
NY,13343,2,
NY,13345,2,
NY,13346,7,
NY,13348,5,
NY,13350,6,
NY,13354,4,
NY,13355,2,
NY,13357,5,
NY,13361,2,
NY,13363,4,
NY,13365,8,
NY,13367,5,
NY,13368,4,
NY,13402,2,
NY,13403,9,
NY,13407,6,
NY,13408,5,
NY,13409,5,
NY,13411,4,
NY,13413,7,
NY,13416,2,
NY,13417,6,
NY,13418,2,
NY,13420,2,
NY,13421,6,
NY,13424,6,
NY,13425,4,
NY,13428,2,
NY,13433,2,
NY,13436,2,
NY,13437,2,
NY,13438,4,
NY,13439,6,
NY,13440,8,
NY,13450,2,
NY,13452,2,
NY,13454,4,
NY,13456,6,
NY,13459,6,
NY,13460,5,
NY,13461,4,
NY,13464,4,
NY,13468,2,
NY,13469,2,
NY,13470,2,
NY,13471,4,
NY,13473,2,
NY,13475,2,
NY,13476,4,
NY,13477,2,
NY,13478,6,
NY,13480,2,
NY,13483,2,
NY,13485,2,
NY,13486,2,
NY,13488,2,
NY,13489,2,
NY,13490,5,
NY,13491,2,
NY,13492,8,
NY,13493,2,
NY,13494,2,
NY,13495,4,
NY,13501,9,
NY,13502,10,
NY,13601,11,
NY,13602,5,
NY,13603,2,
NY,13605,2,
NY,13606,2,
NY,13607,6,
NY,13608,5,
NY,13611,2,
NY,13612,2,
NY,13613,2,
NY,13616,5,
NY,13617,8,
NY,13618,4,
NY,13619,7,
NY,13620,2,
NY,13621,4,
NY,13622,4,
NY,13624,4,
NY,13625,4,
NY,13626,4,
NY,13630,2,
NY,13634,4,
NY,13635,2,
NY,13636,2,
NY,13637,4,
NY,13638,2,
NY,13639,2,
NY,13640,2,
NY,13642,6,
NY,13646,4,
NY,13648,5,
NY,13650,2,
NY,13652,5,
NY,13654,4,
NY,13655,6,
NY,13656,5,
NY,13658,4,
NY,13659,2,
NY,13660,4,
NY,13661,2,
NY,13662,9,
NY,13665,4,
NY,13667,4,
NY,13668,5,
NY,13669,7,
NY,13670,2,
NY,13672,2,
NY,13673,4,
NY,13675,2,
NY,13676,8,
NY,13679,2,
NY,13680,2,
NY,13681,6,
NY,13682,2,
NY,13684,2,
NY,13685,4,
NY,13687,2,
NY,13690,4,
NY,13691,5,
NY,13693,2,
NY,13694,4,
NY,13695,2,
NY,13696,2,
NY,13697,2,
NY,13730,2,
NY,13731,2,
NY,13732,5,
NY,13733,4,
NY,13734,2,
NY,13736,2,
NY,13739,4,
NY,13740,2,
NY,13743,5,
NY,13744,2,
NY,13746,2,
NY,13748,6,
NY,13750,5,
NY,13751,2,
NY,13752,2,
NY,13753,6,
NY,13754,4,
NY,13755,2,
NY,13756,2,
NY,13757,4,
NY,13760,8,
NY,13775,4,
NY,13776,2,
NY,13777,2,
NY,13778,5,
NY,13780,2,
NY,13782,2,
NY,13783,4,
NY,13786,2,
NY,13787,5,
NY,13788,6,
NY,13790,7,
NY,13795,5,
NY,13796,4,
NY,13797,2,
NY,13801,2,
NY,13802,4,
